order_id,categoria_produto,tipo_pagamento,valor_pagamento,preco_produto,nota_avaliacao,data_compra,estado_cliente,mes
0f67e615d797da223ac5601b9b08b180,utilidades_domesticas,Cartão de crédito,153.67,88.0,4.0,2018-06-07 17:53:48,SP,2018-06
89710eda9c7f1c37f55e89f035f5ceee,cama_mesa_banho,Cartão de crédito,51.88,39.99,5.0,2018-04-18 18:34:15,SP,2018-04
ac811e63c2e84ebe382d2ec257410902,relogios_presentes,Cartão de crédito,124.52,108.0,5.0,2018-02-27 09:01:54,PR,2018-02
5f80e465e18f7f99372159cb3b5c88c6,utilidades_domesticas,Cartão de crédito,421.2,459.9,5.0,2018-07-26 13:09:26,SP,2018-07
5f80e465e18f7f99372159cb3b5c88c6,utilidades_domesticas,Cupom,100.0,459.9,5.0,2018-07-26 13:09:26,SP,2018-07
f694a43692e80583d2b5b561d4af4488,esporte_lazer,Cartão de crédito,16.0,74.99,1.0,2018-05-14 14:46:41,MG,2018-05
f694a43692e80583d2b5b561d4af4488,esporte_lazer,Cartão de crédito,82.09,74.99,1.0,2018-05-14 14:46:41,MG,2018-05
43087656122626e1409fa13f195a0e85,esporte_lazer,Cartão de crédito,293.38,245.0,5.0,2018-08-16 15:27:55,ES,2018-08
2aee72588060c074fd45155346c97a84,relogios_presentes,Cartão de crédito,372.49,349.99,5.0,2018-06-02 20:05:41,PE,2018-06
5cd8853b4ec297e801336f317f9a1912,pet_shop,Cartão de crédito,123.54,105.0,5.0,2018-06-19 22:24:34,SP,2018-06
56c79c2be1ceff5839d56e340e847833,pet_shop,Boleto,119.57,99.9,2.0,2018-04-19 01:15:00,SP,2018-04
8b9842ff7795d2b3af1e7221299fe6f8,esporte_lazer,Cartão de Debito,97.38,83.8,3.0,2018-04-24 16:20:33,MG,2018-04
493e8e1cbab42239778580dfb102b213,telefonia,Cartão de crédito,27.29,19.9,1.0,2018-04-24 00:54:46,SP,2018-04
b20541ce2d6f4c7d3b204035f09ea681,moveis_decoracao,Boleto,82.33,69.9,5.0,2018-05-02 09:01:03,SP,2018-05
91be51c856a90d7efe86cf9d082d6ae3,cine_foto,Cartão de crédito,397.9,122.9,1.0,2018-06-12 15:58:03,SP,2018-06
91be51c856a90d7efe86cf9d082d6ae3,cine_foto,Cartão de crédito,397.9,76.65,1.0,2018-06-12 15:58:03,SP,2018-06
91be51c856a90d7efe86cf9d082d6ae3,cool_stuff,Cartão de crédito,397.9,99.99,1.0,2018-06-12 15:58:03,SP,2018-06
91be51c856a90d7efe86cf9d082d6ae3,telefonia,Cartão de crédito,397.9,39.9,1.0,2018-06-12 15:58:03,SP,2018-06
2a6d1505d28e5a6956a20dcdaa6e0464,beleza_saude,Cartão de crédito,102.36,64.99,5.0,2018-06-22 18:25:32,PE,2018-06
19f7c2937f28a1340a7a3c5c64a26123,relogios_presentes,Cartão de crédito,136.71,118.0,5.0,2018-05-04 08:25:51,RJ,2018-05
41683ad54cbd17bd932eb623e0ff7257,telefonia,Cartão de crédito,30.7,12.47,4.0,2018-06-21 12:16:28,RS,2018-06
f0c53ca3e5e7561fb1ff79116340d113,automotivo,Cartão de crédito,159.71,143.8,5.0,2018-03-10 23:17:10,SP,2018-03
08a5a57f90304e3e736623cdd8eb0166,ferramentas_jardim,Cartão de crédito,67.16,49.9,5.0,2018-06-05 10:26:59,SP,2018-06
739706624ef992fc93bb60f5df5e1278,utilidades_domesticas,Cartão de crédito,492.92,469.0,5.0,2018-08-15 22:27:30,SP,2018-08
82cfc721893072e906ea29b1f0fa08f0,cama_mesa_banho,Boleto,96.21,72.9,1.0,2018-08-17 11:38:18,RJ,2018-08
162fcce5f7c895e5afb504f6f1cee4ed,relogios_presentes,Boleto,67.83,55.0,5.0,2018-06-01 07:11:05,SP,2018-06
a74094da6741c43e6cdd5fc25ca3ff98,relogios_presentes,Cartão de crédito,309.84,300.0,5.0,2018-08-14 15:00:32,SP,2018-08
93a7c0666539ab7c0556eca093ba4dc6,casa_conforto,Cartão de crédito,100.58,86.9,4.0,2018-05-10 15:44:23,MG,2018-05
4e16f71b2a5ddc0266f9ddfdfd0bcfba,perfumaria,Boleto,134.63,118.7,5.0,2018-07-22 18:58:10,SP,2018-07
6b17faa4e2b485586a3bbe992eb96d0a,relogios_presentes,Cartão de crédito,839.61,819.0,1.0,2018-05-25 19:21:38,RJ,2018-05
02b089f5e85ee9c52935ede2207b13e7,beleza_saude,Cartão de crédito,37.61,29.9,4.0,2018-05-13 13:15:36,SP,2018-05
3a6ce7cca096e50508a84d2fee462b66,cama_mesa_banho,Cartão de crédito,43.13,24.9,5.0,2018-05-01 10:49:55,MG,2018-05
b0b8a75fcb5b8311f01d5e12347d7e32,beleza_saude,Boleto,62.23,47.0,5.0,2018-06-02 21:21:05,SP,2018-06
7c67a9f94c58c5b1c1a40953151fbccd,beleza_saude,Cartão de crédito,35.24,20.0,5.0,2018-08-26 19:01:18,MG,2018-08
7c77dfe4ee780d97bc7247d7aa809ab8,cama_mesa_banho,Cartão de crédito,212.56,82.9,5.0,2018-07-31 22:01:48,MG,2018-07
7c77dfe4ee780d97bc7247d7aa809ab8,cama_mesa_banho,Cartão de crédito,212.56,82.9,5.0,2018-07-31 22:01:48,MG,2018-07
cf8a4a06e137d7ac5db32cb925d6aaa6,esporte_lazer,Cartão de crédito,201.68,79.0,5.0,2018-04-21 15:34:04,RS,2018-04
cf8a4a06e137d7ac5db32cb925d6aaa6,esporte_lazer,Cartão de crédito,201.68,79.0,5.0,2018-04-21 15:34:04,RS,2018-04
57e15c1ad29a85e248eeefad05d29453,pet_shop,Cartão de crédito,972.71,955.0,5.0,2018-07-31 08:48:58,SP,2018-07
f3468d6a2c7586711e9952242898aad4,utilidades_domesticas,Cartão de crédito,1005.84,150.0,1.0,2018-05-15 20:33:55,RS,2018-05
f3468d6a2c7586711e9952242898aad4,utilidades_domesticas,Cartão de crédito,1005.84,150.0,1.0,2018-05-15 20:33:55,RS,2018-05
f3468d6a2c7586711e9952242898aad4,utilidades_domesticas,Cartão de crédito,1005.84,150.0,1.0,2018-05-15 20:33:55,RS,2018-05
f3468d6a2c7586711e9952242898aad4,utilidades_domesticas,Cartão de crédito,1005.84,150.0,1.0,2018-05-15 20:33:55,RS,2018-05
f3468d6a2c7586711e9952242898aad4,utilidades_domesticas,Cartão de crédito,1005.84,150.0,1.0,2018-05-15 20:33:55,RS,2018-05
f3468d6a2c7586711e9952242898aad4,utilidades_domesticas,Cartão de crédito,1005.84,150.0,1.0,2018-05-15 20:33:55,RS,2018-05
2268107fccbaa5d8b921f82146286350,cama_mesa_banho,Cartão de crédito,707.72,269.9,5.0,2018-07-08 19:25:52,RR,2018-07
2268107fccbaa5d8b921f82146286350,cama_mesa_banho,Cartão de crédito,707.72,269.9,5.0,2018-07-08 19:25:52,RR,2018-07
46e2c9316a4e671b4b4ffb25154c28c5,moveis_decoracao,Cartão de crédito,153.96,35.0,2.0,2018-04-16 23:15:33,RJ,2018-04
46e2c9316a4e671b4b4ffb25154c28c5,moveis_decoracao,Cartão de crédito,153.96,35.0,2.0,2018-04-16 23:15:33,RJ,2018-04
46e2c9316a4e671b4b4ffb25154c28c5,moveis_decoracao,Cartão de crédito,153.96,35.0,2.0,2018-04-16 23:15:33,RJ,2018-04
c8cf9cd92734a5803265426a94989d0f,relogios_presentes,Cartão de crédito,93.65,78.0,5.0,2018-06-26 14:05:44,RJ,2018-06
973bd34d8572bd529ef5b959c1429973,pet_shop,Cartão de crédito,514.11,388.0,5.0,2018-06-16 20:34:30,RJ,2018-06
1ecf7a9583c0f92f07515fcd970004f2,cama_mesa_banho,Cartão de Debito,179.57,75.27,5.0,2018-07-30 12:40:45,SP,2018-07
1ecf7a9583c0f92f07515fcd970004f2,cama_mesa_banho,Cartão de Debito,179.57,29.99,5.0,2018-07-30 12:40:45,SP,2018-07
1ecf7a9583c0f92f07515fcd970004f2,cama_mesa_banho,Cartão de Debito,179.57,29.99,5.0,2018-07-30 12:40:45,SP,2018-07
83d8eb18982d706a86805eb80e12e88f,fashion_bolsas_e_acessorios,Cartão de crédito,72.75,49.9,2.0,2018-03-30 21:44:09,PB,2018-03
0a0d25405f3880fbd46619f0852c250d,papelaria,Cartão de crédito,52.35,39.0,5.0,2018-07-02 22:14:46,SP,2018-07
9ffb8109facce85e8fca8e404bbc584c,utilidades_domesticas,Boleto,112.2,89.0,5.0,2018-06-05 16:29:43,RS,2018-06
3bdee9037e5c8cb41e34af539f550cb0,eletrodomesticos,Cartão de crédito,58.13,39.9,4.0,2018-04-24 12:46:59,MG,2018-04
ec79ae97ce242a5f1ba6c9aa1dc902d9,casa_construcao,Boleto,239.91,190.0,2.0,2018-06-04 22:12:02,SP,2018-06
f6222b0551b7a86b06483e58df64df89,moveis_decoracao,Cartão de crédito,176.94,45.9,5.0,2018-06-24 19:47:21,SP,2018-06
f6222b0551b7a86b06483e58df64df89,artes,Cartão de crédito,176.94,99.99,5.0,2018-06-24 19:47:21,SP,2018-06
830bae1b14f630e9137b07c70940c0d8,esporte_lazer,Cartão de crédito,229.2,99.0,1.0,2018-06-02 22:04:51,SP,2018-06
830bae1b14f630e9137b07c70940c0d8,esporte_lazer,Cartão de crédito,229.2,99.0,1.0,2018-06-02 22:04:51,SP,2018-06
58651d692f3fb03a452df6646056b8e3,automotivo,Cartão de crédito,51.05,39.9,1.0,2018-05-07 11:09:39,SP,2018-05
44c5dae14c55309b097d6c510ef1a986,automotivo,Cartão de crédito,356.9,170.0,5.0,2018-07-19 11:18:27,SP,2018-07
44c5dae14c55309b097d6c510ef1a986,automotivo,Cartão de crédito,356.9,170.0,5.0,2018-07-19 11:18:27,SP,2018-07
46f25e7d703d3c2141818cd05b8819d8,beleza_saude,Cartão de crédito,147.04,119.9,5.0,2018-06-19 16:49:58,PR,2018-06
fb2e0a2eb0a7cd9fc655c3fdda628acc,automotivo,Cartão de crédito,1821.82,1788.0,2.0,2018-07-30 10:17:54,RN,2018-07
1552dd7e036af008561d1a65bb12a622,cama_mesa_banho,Cartão de crédito,63.66,49.95,1.0,2018-05-22 07:31:05,SP,2018-05
36ee5e5872c5ae9c20647fcc29511b56,esporte_lazer,Cartão de crédito,86.31,67.9,5.0,2018-05-06 23:28:50,BA,2018-05
90a5ab921329e3765b29cef31994ee5c,beleza_saude,Boleto,94.74,66.99,4.0,2018-06-25 08:44:28,SP,2018-06
baa6bf9e45e84e1d9659e246e9f99146,utilidades_domesticas,Cartão de crédito,105.3,78.45,5.0,2018-07-19 15:36:35,MG,2018-07
bdc386da6334df2a3ed8c51f0fe77c16,casa_construcao,Cartão de crédito,99.65,79.9,1.0,2018-08-07 11:15:48,RJ,2018-08
91cb837eb3bd9136636db21568d04a78,beleza_saude,Cartão de crédito,80.6,64.99,3.0,2018-05-08 20:32:04,ES,2018-05
1a0ef54626e4c3b75d3be7d92dabe9fd,cama_mesa_banho,Cartão de crédito,164.56,140.99,5.0,2018-05-07 21:59:15,PR,2018-05
d6e1f6c47ebf654ee806ef2891e6b740,eletrodomesticos,Cartão de crédito,38.28,25.49,4.0,2018-06-02 08:27:34,SP,2018-06
487e6e67e10e5756f886f5994439c22f,utilidades_domesticas,Cartão de crédito,198.11,14.8,3.0,2018-06-04 15:29:14,SP,2018-06
487e6e67e10e5756f886f5994439c22f,utilidades_domesticas,Cartão de crédito,198.11,14.8,3.0,2018-06-04 15:29:14,SP,2018-06
487e6e67e10e5756f886f5994439c22f,cama_mesa_banho,Cartão de crédito,198.11,45.9,3.0,2018-06-04 15:29:14,SP,2018-06
487e6e67e10e5756f886f5994439c22f,utilidades_domesticas,Cartão de crédito,198.11,14.8,3.0,2018-06-04 15:29:14,SP,2018-06
487e6e67e10e5756f886f5994439c22f,utilidades_domesticas,Cartão de crédito,198.11,14.8,3.0,2018-06-04 15:29:14,SP,2018-06
487e6e67e10e5756f886f5994439c22f,utilidades_domesticas,Cartão de crédito,198.11,14.5,3.0,2018-06-04 15:29:14,SP,2018-06
487e6e67e10e5756f886f5994439c22f,utilidades_domesticas,Cartão de crédito,198.11,14.5,3.0,2018-06-04 15:29:14,SP,2018-06
f1bc2e9a22c1bd86a33e5f04595f1bdd,beleza_saude,Cartão de crédito,117.58,90.0,3.0,2018-06-21 09:49:21,SP,2018-06
4b5a633706a4d625b6ce674e3de0c445,papelaria,Boleto,35.14,27.75,5.0,2018-04-26 15:22:36,SP,2018-04
c72a06dbd2869dbfa3dc93ca4f262f37,esporte_lazer,Cartão de crédito,67.18,52.51,5.0,2018-08-27 08:56:49,SP,2018-08
d2adf5300d2ee5f376ae9bdd68f7723f,eletrodomesticos,Cartão de crédito,31.83,13.6,5.0,2018-07-24 12:11:35,MG,2018-07
e73b248d4f6ecbef4a90906e0ec56290,eletronicos,Cartão de crédito,22.69,9.9,4.0,2018-05-26 16:33:50,SP,2018-05
35152cb67f98c4fdd13067357f357b27,cama_mesa_banho,Cartão de crédito,108.29,84.9,5.0,2018-07-24 13:19:02,RJ,2018-07
88ab23508366bde2dc715c9f05236499,brinquedos,Cartão de crédito,655.93,594.99,5.0,2018-07-25 22:39:01,PB,2018-07
fc835bbe9e62085b1e8a5d1556bc6065,ferramentas_jardim,Cartão de crédito,137.04,110.0,5.0,2018-04-23 16:04:21,MG,2018-04
dd9ab4c3632ba0320014ad633ea52470,relogios_presentes,Cartão de crédito,231.6,105.0,1.0,2018-05-22 17:38:17,SP,2018-05
dd9ab4c3632ba0320014ad633ea52470,relogios_presentes,Cartão de crédito,231.6,105.0,1.0,2018-05-22 17:38:17,SP,2018-05
d764cd060b8fb7db9b63026dbbd51d6f,livros_interesse_geral,Cartão de crédito,99.43,79.9,1.0,2018-04-19 20:59:17,MG,2018-04
7799fe2d11ea5199a87e247eab4abcd2,moveis_decoracao,Cartão de crédito,226.73,169.0,3.0,2018-04-14 17:51:24,MA,2018-04
ee43fa4abdcd5f9e2c4ab7f972628c3d,bebes,Cartão de crédito,49.39,29.99,1.0,2018-07-10 11:37:03,RJ,2018-07
e1d0f82fb7dcb6e5efb48ace3c44734e,utilidades_domesticas,Cartão de crédito,77.65,62.9,5.0,2018-07-02 20:54:50,SP,2018-07
e94fb29b3ede8e72edace56b9ba5f8b5,brinquedos,Boleto,41.38,32.99,5.0,2018-06-12 22:17:27,SP,2018-06
b51e7cbbbfa8be3170cd749bf5c8d2ba,papelaria,Boleto,681.12,634.4,5.0,2018-07-19 00:36:41,PA,2018-07
bc839831ba2010861cf9e75ed8f1306f,papelaria,Cartão de crédito,190.4,139.9,1.0,2018-08-02 12:06:29,SP,2018-08
5fd9fce5ad52aeebd4a05717b2990ca4,cama_mesa_banho,Boleto,74.72,59.99,5.0,2018-06-29 15:50:44,SP,2018-06
1810b37b35111f0cf8e99dc2e0bed67b,casa_construcao,Cartão de crédito,279.56,234.0,4.0,2018-06-14 22:29:48,PB,2018-06
c95e5fb0ca685ee52a7db232285bf70e,automotivo,Cartão de crédito,46.2,27.9,4.0,2018-08-02 13:16:47,ES,2018-08
2f303d04434f764d1c1dbaed0caf2e3e,ferramentas_jardim,Cartão de crédito,358.29,329.9,5.0,2018-05-13 00:10:02,PR,2018-05
a878aea89f040852ba82d7366fb4360c,automotivo,Boleto,94.39,74.9,4.0,2018-04-05 12:39:13,RJ,2018-04
a02139e1bf51513338d2df19fd5d1d28,beleza_saude,Cartão de crédito,209.51,189.0,5.0,2018-07-12 10:49:24,RJ,2018-07
ad35e12cac3d10509e40885edfbc33d9,relogios_presentes,Cartão de crédito,85.81,78.0,4.0,2018-08-15 20:21:46,SP,2018-08
89a854a74c3f34399207674b686299b0,informatica_acessorios,Cartão de crédito,161.9,139.0,5.0,2018-07-17 21:25:12,MG,2018-07
024a74550cdbd36c0fe3955fc9e2bcf0,telefonia,Cartão de crédito,35.45,27.99,4.0,2018-08-09 08:10:23,SP,2018-08
a83bb8ac33348c821f5d1062e6aa2027,construcao_ferramentas_construcao,Cartão de crédito,300.08,125.0,5.0,2018-08-24 10:25:51,MG,2018-08
a83bb8ac33348c821f5d1062e6aa2027,construcao_ferramentas_construcao,Cartão de crédito,300.08,125.0,5.0,2018-08-24 10:25:51,MG,2018-08
c5b5ab085f7990b385bdef3b27b2df1b,esporte_lazer,Cartão de crédito,86.76,74.9,1.0,2018-06-02 14:07:21,SP,2018-06
9170795672365189693d65667780f9ed,perfumaria,Cartão de crédito,21.38,13.99,5.0,2018-05-30 16:13:47,SP,2018-05
65a73d6e115832b01eb4de0056cafa9d,utilidades_domesticas,Cartão de crédito,267.5,120.0,5.0,2018-05-03 00:47:16,SP,2018-05
65a73d6e115832b01eb4de0056cafa9d,utilidades_domesticas,Cartão de crédito,267.5,120.0,5.0,2018-05-03 00:47:16,SP,2018-05
2462994fc67121ce4376d1c6baf63388,relogios_presentes,Boleto,103.36,93.9,5.0,2018-06-18 11:51:51,SP,2018-06
dcf05b0ffad45d04f992ba7dba355275,cool_stuff,Boleto,119.42,109.9,5.0,2018-07-21 19:41:30,SP,2018-07
d39e59e93bf34f4b2f6cef3902672a6f,relogios_presentes,Cartão de crédito,115.48,99.9,5.0,2018-04-19 00:16:08,GO,2018-04
642bb05feac1a0177c93210d0553e8e4,utilidades_domesticas,Cartão de crédito,41.88,32.9,5.0,2018-08-20 19:42:22,SP,2018-08
ea74d355b16bf9de1c103719173cb804,pet_shop,Cartão de crédito,175.38,49.95,5.0,2018-08-06 10:10:27,SP,2018-08
ea74d355b16bf9de1c103719173cb804,pet_shop,Cartão de crédito,175.38,49.95,5.0,2018-08-06 10:10:27,SP,2018-08
ea74d355b16bf9de1c103719173cb804,pet_shop,Cartão de crédito,175.38,49.95,5.0,2018-08-06 10:10:27,SP,2018-08
0804701eb9f74ec349c0b1dce5a83df7,informatica_acessorios,Cartão de crédito,54.58,40.0,5.0,2018-08-09 18:55:30,SP,2018-08
2f5b7d28366c2cee7d7d9be0c23136e5,cool_stuff,Cartão de crédito,157.91,148.0,5.0,2018-04-24 08:32:03,SP,2018-04
9a39823cabf87305e23b619a5636920d,automotivo,Cartão de crédito,31.13,15.9,4.0,2018-08-18 18:22:07,GO,2018-08
031e976ccc4a1678f5485552ed1ae778,automotivo,Cartão de crédito,219.67,179.9,5.0,2018-08-07 17:07:38,PR,2018-08
7ef259be178f9f06c72a57add85b71cd,moveis_escritorio,Cartão de crédito,372.67,139.98,3.0,2018-06-06 16:55:17,MA,2018-06
a9b84349900ef15cb616e1b75b4c4dcf,informatica_acessorios,Cartão de crédito,175.3,149.9,5.0,2018-06-12 13:28:27,DF,2018-06
89d5f92a293efac0b96497f3c0ad19e5,automotivo,Cartão de crédito,127.09,119.0,5.0,2018-07-03 18:58:41,SP,2018-07
af9c76f5f4f218b688c4e235dc38723d,ferramentas_jardim,Cartão de crédito,219.82,17.0,2.0,2018-04-16 10:44:09,RS,2018-04
af9c76f5f4f218b688c4e235dc38723d,moveis_decoracao,Cartão de crédito,219.82,150.0,2.0,2018-04-16 10:44:09,RS,2018-04
08e386991831b9e99662928af783c0ed,automotivo,Cartão de crédito,135.8,122.5,5.0,2018-05-15 21:50:09,SP,2018-05
7931c99744c2989d6f5218d38f439804,automotivo,Cartão de crédito,231.88,179.9,4.0,2018-08-06 19:57:44,PI,2018-08
153d12e2d5e7765786be73cb3900a442,bebes,Cartão de crédito,154.81,134.9,2.0,2018-05-10 09:08:34,MS,2018-05
71fbb9971d84bf97accb75d2f70b04bd,moveis_decoracao,Boleto,124.04,99.9,5.0,2018-05-08 23:25:12,MG,2018-05
9540c8c39b1ba6b1d92483e4bfc9759e,ferramentas_jardim,Cartão de crédito,167.36,153.84,2.0,2018-05-16 13:06:09,SP,2018-05
192162688f179d526243e303ed01abe6,moveis_sala,Cartão de crédito,1075.56,329.48,5.0,2018-05-30 13:00:03,RJ,2018-05
192162688f179d526243e303ed01abe6,moveis_sala,Cartão de crédito,1075.56,329.48,5.0,2018-05-30 13:00:03,RJ,2018-05
192162688f179d526243e303ed01abe6,moveis_sala,Cartão de crédito,1075.56,329.48,5.0,2018-05-30 13:00:03,RJ,2018-05
8dbc85d1447242f3b127dda390d56e19,pcs,Cartão de crédito,4681.78,4590.0,5.0,2018-06-22 12:23:19,PB,2018-06
9287c71f6d416c275d1f98e7e945f64d,esporte_lazer,Cartão de crédito,213.76,169.0,5.0,2018-05-16 08:26:23,DF,2018-05
34af854160e7ab47a2b578f22dce8684,market_place,Cartão de crédito,67.22,47.9,1.0,2018-06-07 14:59:02,SP,2018-06
875bc8ca828e1c5856dbc0b30da8cc34,telefonia,Cartão de crédito,47.53,39.99,5.0,2018-06-26 21:55:47,SP,2018-06
1e0a395430b20ee676be812c714b1ba6,esporte_lazer,Cartão de Debito,54.37,39.0,4.0,2018-08-12 17:36:30,MG,2018-08
8171523911786efd1d91c66d69051fcd,pcs,Cartão de crédito,3122.72,730.0,5.0,2018-06-11 21:17:41,BA,2018-06
8171523911786efd1d91c66d69051fcd,pcs,Cartão de crédito,3122.72,730.0,5.0,2018-06-11 21:17:41,BA,2018-06
8171523911786efd1d91c66d69051fcd,pcs,Cartão de crédito,3122.72,730.0,5.0,2018-06-11 21:17:41,BA,2018-06
8171523911786efd1d91c66d69051fcd,pcs,Cartão de crédito,3122.72,730.0,5.0,2018-06-11 21:17:41,BA,2018-06
e3d651007ef1548b71b4285ca0f484e4,papelaria,Cartão de crédito,133.57,110.0,5.0,2018-08-11 12:41:01,RJ,2018-08
82b6dbd2e82b747fa17ab0d7c715fe73,artes,Cartão de crédito,112.42,99.99,4.0,2018-07-12 20:59:40,SP,2018-07
eca71337cf21604694b68488edfa6d86,eletrodomesticos,Cartão de crédito,80.86,69.0,2.0,2018-05-11 20:23:30,SP,2018-05
58cc4646b6b5a706c9314c302ae00714,perfumaria,Boleto,32.22,13.99,1.0,2018-04-25 12:27:57,RJ,2018-04
64439b9234594e291aa9a30c226f257e,esporte_lazer,Cartão de crédito,492.87,466.0,1.0,2018-07-09 00:04:47,SP,2018-07
3ca18df2135c0a2602ea7d0e9bf8cb03,eletronicos,Cartão de crédito,19.64,12.25,4.0,2018-05-01 16:53:21,SP,2018-05
cf3be801bb6918904774e23f8f5db5e1,eletronicos,Cartão de crédito,38.13,19.9,5.0,2018-05-09 22:28:03,SC,2018-05
b7dbad6a19140585d000bbc6e1e11168,brinquedos,Cartão de crédito,131.37,108.9,1.0,2018-05-29 14:29:23,BA,2018-05
f5505d7f1cc35295b499bba485a876f3,relogios_presentes,Cartão de crédito,110.77,95.0,5.0,2018-06-19 16:51:49,MG,2018-06
f34c3736b33b7d0c9eaaac33ac7b1ba5,cama_mesa_banho,Cartão de crédito,211.24,78.99,5.0,2018-05-23 13:19:46,GO,2018-05
f34c3736b33b7d0c9eaaac33ac7b1ba5,cama_mesa_banho,Cartão de crédito,211.24,78.99,5.0,2018-05-23 13:19:46,GO,2018-05
dbd49fd0ab245be1d63d2e47ac959016,cama_mesa_banho,Cartão de crédito,225.46,199.9,5.0,2018-04-22 19:55:11,DF,2018-04
c83f1117bc97d473fec6e5d6ff5dce92,bebes,Cartão de crédito,43.27,24.99,5.0,2018-08-06 22:14:59,PR,2018-08
f8edef1bb71dfdec2bc42a061eea6275,beleza_saude,Cartão de crédito,26.36,18.49,4.0,2018-07-19 12:28:15,SP,2018-07
434e8530a696521ae619af1a0072bf40,fashion_calcados,Cartão de crédito,193.78,169.79,5.0,2018-06-18 12:12:01,RJ,2018-06
3f64a17e87d0fed4d084e352409882ba,beleza_saude,Cartão de crédito,1312.67,1240.0,5.0,2018-08-26 07:38:38,RJ,2018-08
f7ba0ab952e0165fed5ffae1ffff6627,beleza_saude,Cartão de crédito,148.77,78.5,5.0,2018-04-30 11:39:31,SP,2018-04
f7ba0ab952e0165fed5ffae1ffff6627,fashion_bolsas_e_acessorios,Cartão de crédito,148.77,49.9,5.0,2018-04-30 11:39:31,SP,2018-04
1fc6cc3c8938adb70a710cc1b701337b,telefonia,Cartão de Debito,40.27,24.99,4.0,2018-06-19 22:20:34,DF,2018-06
7c927a3dfb1af7e87c6a262fc4b0a8fd,relogios_presentes,Boleto,96.65,78.0,5.0,2018-07-08 22:35:30,PR,2018-07
5b15d222685ac39d3110c61bff09b6e6,fashion_bolsas_e_acessorios,Cartão de crédito,137.75,110.0,1.0,2018-07-23 17:13:29,SP,2018-07
8135d95a571b0c0529ad5624a7f72ddc,relogios_presentes,Cartão de crédito,137.93,119.0,5.0,2018-06-25 15:28:03,MG,2018-06
a39da066364213f94f3fe99a34a1c4b2,beleza_saude,Cartão de crédito,168.25,149.62,2.0,2018-04-16 18:58:57,RJ,2018-04
06b8cdbbc86d64ea69af76036c523827,eletroportateis,Cartão de crédito,181.92,22.9,5.0,2018-07-19 04:33:57,SP,2018-07
06b8cdbbc86d64ea69af76036c523827,eletroportateis,Cartão de crédito,181.92,22.9,5.0,2018-07-19 04:33:57,SP,2018-07
06b8cdbbc86d64ea69af76036c523827,eletroportateis,Cartão de crédito,181.92,22.9,5.0,2018-07-19 04:33:57,SP,2018-07
06b8cdbbc86d64ea69af76036c523827,eletroportateis,Cartão de crédito,181.92,22.9,5.0,2018-07-19 04:33:57,SP,2018-07
06b8cdbbc86d64ea69af76036c523827,eletroportateis,Cartão de crédito,181.92,22.9,5.0,2018-07-19 04:33:57,SP,2018-07
06b8cdbbc86d64ea69af76036c523827,eletroportateis,Cartão de crédito,181.92,22.9,5.0,2018-07-19 04:33:57,SP,2018-07
be7a9c3e520e513bf7de720ea2d85463,eletronicos,Cupom,1.57,72.0,5.0,2018-04-28 15:53:57,SP,2018-04
be7a9c3e520e513bf7de720ea2d85463,eletronicos,Cartão de crédito,82.86,72.0,5.0,2018-04-28 15:53:57,SP,2018-04
7a96e7fd1d442befdfb8507e5235d415,casa_construcao,Cartão de crédito,143.49,119.85,5.0,2018-07-14 16:32:40,PR,2018-07
63fd927963e60a8c2f1baa83431cfedc,beleza_saude,Cartão de crédito,213.46,195.9,4.0,2018-07-24 18:31:01,RJ,2018-07
a409968a19f09aaa2d44cebcef64ff53,papelaria,Cartão de crédito,160.03,127.0,5.0,2018-07-16 16:39:29,AM,2018-07
b56b0dbbd08c4f1536eb93cf4814dcae,cama_mesa_banho,Cartão de crédito,83.69,69.9,5.0,2018-06-18 15:15:43,SP,2018-06
1c437b4d4326d36b71e91dd7a7c2c4f6,cool_stuff,Cartão de crédito,263.45,33.9,1.0,2018-04-10 10:03:12,SC,2018-04
1c437b4d4326d36b71e91dd7a7c2c4f6,cool_stuff,Cartão de crédito,263.45,15.9,1.0,2018-04-10 10:03:12,SC,2018-04
1c437b4d4326d36b71e91dd7a7c2c4f6,cool_stuff,Cartão de crédito,263.45,15.9,1.0,2018-04-10 10:03:12,SC,2018-04
1c437b4d4326d36b71e91dd7a7c2c4f6,cool_stuff,Cartão de crédito,263.45,15.9,1.0,2018-04-10 10:03:12,SC,2018-04
1c437b4d4326d36b71e91dd7a7c2c4f6,cool_stuff,Cartão de crédito,263.45,15.9,1.0,2018-04-10 10:03:12,SC,2018-04
1c437b4d4326d36b71e91dd7a7c2c4f6,cool_stuff,Cartão de crédito,263.45,15.9,1.0,2018-04-10 10:03:12,SC,2018-04
1c437b4d4326d36b71e91dd7a7c2c4f6,cool_stuff,Cartão de crédito,263.45,15.9,1.0,2018-04-10 10:03:12,SC,2018-04
1a65d6928b5ee7a7afb52dad3ccdf11c,automotivo,Cartão de crédito,49.05,37.9,5.0,2018-05-16 20:59:32,SP,2018-05
57b27ed317a9d0ed3ed31b5a50392b51,pet_shop,Cartão de crédito,127.82,113.9,5.0,2018-04-30 20:36:38,SP,2018-04
9476149aec45b9b1774a161abcce8631,relogios_presentes,Boleto,188.28,169.0,5.0,2018-06-27 20:09:21,MG,2018-06
